index_type,period,distance_km,pickup_km,index_value
INCTL_INDEX,2004-05-01,6000,,104.2728
INCTL_INDEX,2004-06-01,50,,108.2307
INCTL_INDEX,2004-06-01,400,,108.4838
INCTL_INDEX,2004-06-01,800,,108.566
INCTL_INDEX,2004-06-01,2400,,108.4837
INCTL_INDEX,2004-06-01,6000,,108.3731
INCTL_INDEX,2004-07-01,50,,109.3369
INCTL_INDEX,2004-07-01,400,,109.0834
INCTL_INDEX,2004-07-01,800,,108.988
INCTL_INDEX,2004-07-01,2400,,108.6665
INCTL_INDEX,2004-07-01,6000,,108.4362
INCTL_INDEX,2004-08-01,50,,110.6191
INCTL_INDEX,2004-08-01,400,,110.1341
INCTL_INDEX,2004-08-01,800,,109.957
INCTL_INDEX,2004-08-01,2400,,109.5254
INCTL_INDEX,2004-08-01,6000,,109.2408
INCTL_INDEX,2004-09-01,50,,112.8112
INCTL_INDEX,2004-09-01,400,,111.761
INCTL_INDEX,2004-09-01,800,,111.368
INCTL_INDEX,2004-09-01,2400,,110.6889
INCTL_INDEX,2004-09-01,6000,,110.2929
INCTL_INDEX,2004-10-01,50,,113.8802
INCTL_INDEX,2004-10-01,400,,113.9196
INCTL_INDEX,2004-10-01,800,,113.922
INCTL_INDEX,2004-10-01,2400,,113.7341
INCTL_INDEX,2004-10-01,6000,,113.5697
INCTL_INDEX,2004-11-01,50,,114.3471
INCTL_INDEX,2004-11-01,400,,114.3949
INCTL_INDEX,2004-11-01,800,,114.405
INCTL_INDEX,2004-11-01,2400,,114.2152
INCTL_INDEX,2004-11-01,6000,,114.0473
INCTL_INDEX,2004-12-01,50,,115.0271
INCTL_INDEX,2004-12-01,400,,115.8114
INCTL_INDEX,2004-12-01,800,,116.098
INCTL_INDEX,2004-12-01,2400,,116.2254
INCTL_INDEX,2004-12-01,6000,,116.1992
INCTL_INDEX,2005-01-01,50,,115.5007
INCTL_INDEX,2005-01-01,400,,116.4003
INCTL_INDEX,2005-01-01,800,,116.731
INCTL_INDEX,2005-01-01,2400,,116.9084
INCTL_INDEX,2005-01-01,6000,,116.9046
INCTL_INDEX,2005-02-01,50,,116.0758
INCTL_INDEX,2005-02-01,400,,117.1574
INCTL_INDEX,2005-02-01,800,,117.549
INCTL_INDEX,2005-02-01,2400,,117.8155
INCTL_INDEX,2005-02-01,6000,,117.8581
INCTL_INDEX,2005-03-01,50,,117.1854
INCTL_INDEX,2005-03-01,400,,118.0076
INCTL_INDEX,2005-03-01,800,,118.293
INCTL_INDEX,2005-03-01,2400,,118.4555
INCTL_INDEX,2005-03-01,6000,,118.4566
INCTL_INDEX,2005-04-01,50,,116.7084
INCTL_INDEX,2005-04-01,400,,117.723
INCTL_INDEX,2005-04-01,800,,118.106
INCTL_INDEX,2005-04-01,2400,,118.3176
INCTL_INDEX,2005-04-01,6000,,118.321
INCTL_INDEX,2005-05-01,50,,118.4371
INCTL_INDEX,2005-05-01,400,,119.1495
INCTL_INDEX,2005-05-01,800,,119.402
INCTL_INDEX,2005-05-01,2400,,119.5046
INCTL_INDEX,2005-05-01,6000,,119.4709
INCTL_INDEX,2005-06-01,50,,118.3254
INCTL_INDEX,2005-06-01,400,,119.3016
INCTL_INDEX,2005-06-01,800,,119.637
INCTL_INDEX,2005-06-01,2400,,119.8789
INCTL_INDEX,2005-06-01,6000,,119.9226
INCTL_INDEX,2005-07-01,50,,119.7598
INCTL_INDEX,2005-07-01,400,,120.1214
INCTL_INDEX,2005-07-01,800,,120.197
INCTL_INDEX,2005-07-01,2400,,120.2123
INCTL_INDEX,2005-07-01,6000,,120.1761
INCTL_INDEX,2005-08-01,50,,117.7808
INCTL_INDEX,2005-08-01,400,,117.7516
INCTL_INDEX,2005-08-01,800,,117.701
INCTL_INDEX,2005-08-01,2400,,117.5211
INCTL_INDEX,2005-08-01,6000,,117.3818
INCTL_INDEX,2005-09-01,50,,120.091
INCTL_INDEX,2005-09-01,400,,121.0807
INCTL_INDEX,2005-09-01,800,,121.354
INCTL_INDEX,2005-09-01,2400,,121.6971
INCTL_INDEX,2005-09-01,6000,,121.8401
INCTL_INDEX,2005-10-01,50,,117.0422
INCTL_INDEX,2005-10-01,400,,119.0051
INCTL_INDEX,2005-10-01,800,,119.681
INCTL_INDEX,2005-10-01,2400,,120.4163
INCTL_INDEX,2005-10-01,6000,,120.715
INCTL_INDEX,2005-11-01,50,,118.6674
INCTL_INDEX,2005-11-01,400,,120.4861
INCTL_INDEX,2005-11-01,800,,121.097
INCTL_INDEX,2005-11-01,2400,,121.7784
INCTL_INDEX,2005-11-01,6000,,122.059
INCTL_INDEX,2005-12-01,50,,118.6571
INCTL_INDEX,2005-12-01,400,,120.4481
INCTL_INDEX,2005-12-01,800,,121.052
INCTL_INDEX,2005-12-01,2400,,121.7158
INCTL_INDEX,2005-12-01,6000,,121.9849
INCTL_INDEX,2006-01-01,50,,118.4592
INCTL_INDEX,2006-01-01,400,,120.0916
INCTL_INDEX,2006-01-01,800,,120.6389
INCTL_INDEX,2006-01-01,2400,,121.2299
INCTL_INDEX,2006-01-01,6000,,121.4651
INCTL_INDEX,2006-02-01,50,,118.7015
INCTL_INDEX,2006-02-01,400,,120.2707
INCTL_INDEX,2006-02-01,800,,120.8036
INCTL_INDEX,2006-02-01,2400,,121.3516
INCTL_INDEX,2006-02-01,6000,,121.5581
INCTL_INDEX,2006-03-01,50,,118.2612
INCTL_INDEX,2006-03-01,400,,119.6826
INCTL_INDEX,2006-03-01,800,,120.1646
INCTL_INDEX,2006-03-01,2400,,120.64
INCTL_INDEX,2006-03-01,6000,,120.8098
INCTL_INDEX,2006-04-01,50,,116.6263
INCTL_INDEX,2006-04-01,400,,117.9416
INCTL_INDEX,2006-04-01,800,,118.3936
INCTL_INDEX,2006-04-01,2400,,118.8101
INCTL_INDEX,2006-04-01,6000,,118.9452
INCTL_INDEX,2006-05-01,50,,117.1588
INCTL_INDEX,2006-05-01,400,,118.2873
INCTL_INDEX,2006-05-01,800,,118.6592
INCTL_INDEX,2006-05-01,2400,,119.0023
INCTL_INDEX,2006-05-01,6000,,119.1115
INCTL_INDEX,2006-06-01,50,,116.9949
INCTL_INDEX,2006-06-01,400,,117.6176
INCTL_INDEX,2006-06-01,800,,117.8114
INCTL_INDEX,2006-06-01,2400,,117.9112
INCTL_INDEX,2006-06-01,6000,,117.8984
INCTL_INDEX,2006-07-01,50,,117.326
INCTL_INDEX,2006-07-01,400,,117.8963
INCTL_INDEX,2006-07-01,800,,118.0839
INCTL_INDEX,2006-07-01,2400,,118.1408
INCTL_INDEX,2006-07-01,6000,,118.0979
INCTL_INDEX,2006-08-01,50,,117.2543
INCTL_INDEX,2006-08-01,400,,117.6647
INCTL_INDEX,2006-08-01,800,,117.7963
INCTL_INDEX,2006-08-01,2400,,117.7751
INCTL_INDEX,2006-08-01,6000,,117.6922
INCTL_INDEX,2006-09-01,50,,118.1895
INCTL_INDEX,2006-09-01,400,,118.8845
INCTL_INDEX,2006-09-01,800,,119.1184
INCTL_INDEX,2006-09-01,2400,,119.23
INCTL_INDEX,2006-09-01,6000,,119.213
INCTL_INDEX,2006-10-01,50,,117.8448
INCTL_INDEX,2006-10-01,400,,118.4429
INCTL_INDEX,2006-10-01,800,,118.651
INCTL_INDEX,2006-10-01,2400,,118.7081
INCTL_INDEX,2006-10-01,6000,,118.6575
INCTL_INDEX,2006-11-01,50,,118.1998
INCTL_INDEX,2006-11-01,400,,118.4176
INCTL_INDEX,2006-11-01,800,,118.4991
INCTL_INDEX,2006-11-01,2400,,118.3621
INCTL_INDEX,2006-11-01,6000,,118.209
INCTL_INDEX,2006-12-01,50,,118.3226
INCTL_INDEX,2006-12-01,400,,118.3814
INCTL_INDEX,2006-12-01,800,,118.4133
INCTL_INDEX,2006-12-01,2400,,118.1867
INCTL_INDEX,2006-12-01,6000,,117.9832
INCTL_INDEX,2007-01-01,50,,118.4046
INCTL_INDEX,2007-01-01,400,,118.7343
INCTL_INDEX,2007-01-01,800,,118.8679
INCTL_INDEX,2007-01-01,2400,,118.7638
INCTL_INDEX,2007-01-01,6000,,118.6162
INCTL_INDEX,2007-02-01,50,,118.425
INCTL_INDEX,2007-02-01,400,,118.566
INCTL_INDEX,2007-02-01,800,,118.6348
INCTL_INDEX,2007-02-01,2400,,118.4375
INCTL_INDEX,2007-02-01,6000,,118.2422
INCTL_INDEX,2007-03-01,50,,119.2851
INCTL_INDEX,2007-03-01,400,,119.6029
INCTL_INDEX,2007-03-01,800,,119.7297
INCTL_INDEX,2007-03-01,2400,,119.6247
INCTL_INDEX,2007-03-01,6000,,119.4794
INCTL_INDEX,2007-04-01,50,,119.6367
INCTL_INDEX,2007-04-01,400,,120.164
INCTL_INDEX,2007-04-01,800,,120.3652
INCTL_INDEX,2007-04-01,2400,,120.3581
INCTL_INDEX,2007-04-01,6000,,120.2613
INCTL_INDEX,2007-05-01,50,,120.7524
INCTL_INDEX,2007-05-01,400,,121.1817
INCTL_INDEX,2007-05-01,800,,121.3295
INCTL_INDEX,2007-05-01,2400,,121.2987
INCTL_INDEX,2007-05-01,6000,,121.2021
INCTL_INDEX,2007-06-01,50,,120.7402
INCTL_INDEX,2007-06-01,400,,121.0358
INCTL_INDEX,2007-06-01,800,,121.1333
INCTL_INDEX,2007-06-01,2400,,121.0424
INCTL_INDEX,2007-06-01,6000,,120.9181
INCTL_INDEX,2007-07-01,50,,121.026
INCTL_INDEX,2007-07-01,400,,120.7963
INCTL_INDEX,2007-07-01,800,,120.6937
INCTL_INDEX,2007-07-01,2400,,120.37
INCTL_INDEX,2007-07-01,6000,,120.1401
INCTL_INDEX,2007-08-01,50,,121.6936
INCTL_INDEX,2007-08-01,400,,121.5798
INCTL_INDEX,2007-08-01,800,,121.5105
INCTL_INDEX,2007-08-01,2400,,121.2513
INCTL_INDEX,2007-08-01,6000,,121.0586
INCTL_INDEX,2007-09-01,50,,121.8735
INCTL_INDEX,2007-09-01,400,,121.7328
INCTL_INDEX,2007-09-01,800,,121.6508
INCTL_INDEX,2007-09-01,2400,,121.3828
INCTL_INDEX,2007-09-01,6000,,121.1878
INCTL_INDEX,2007-10-01,50,,121.9211
INCTL_INDEX,2007-10-01,400,,121.8424
INCTL_INDEX,2007-10-01,800,,121.7829
INCTL_INDEX,2007-10-01,2400,,121.5438
INCTL_INDEX,2007-10-01,6000,,121.3628
INCTL_INDEX,2007-11-01,50,,122.0033
INCTL_INDEX,2007-11-01,400,,122.0167
INCTL_INDEX,2007-11-01,800,,121.9902
INCTL_INDEX,2007-11-01,2400,,121.7944
INCTL_INDEX,2007-11-01,6000,,121.6344
INCTL_INDEX,2007-12-01,50,,122.1615
INCTL_INDEX,2007-12-01,400,,122.3454
INCTL_INDEX,2007-12-01,800,,122.3801
INCTL_INDEX,2007-12-01,2400,,122.2643
INCTL_INDEX,2007-12-01,6000,,122.1434
INCTL_INDEX,2008-01-01,50,,122.2529
INCTL_INDEX,2008-01-01,400,,122.7854
INCTL_INDEX,2008-01-01,800,,122.9486
INCTL_INDEX,2008-01-01,2400,,122.9924
INCTL_INDEX,2008-01-01,6000,,122.9469
INCTL_INDEX,2008-02-01,50,,122.3806
INCTL_INDEX,2008-02-01,400,,123.0243
INCTL_INDEX,2008-02-01,800,,123.2271
INCTL_INDEX,2008-02-01,2400,,123.3236
INCTL_INDEX,2008-02-01,6000,,123.304
INCTL_INDEX,2008-03-01,50,,122.4093
INCTL_INDEX,2008-03-01,400,,123.1246
INCTL_INDEX,2008-03-01,800,,123.3536
INCTL_INDEX,2008-03-01,2400,,123.4829
INCTL_INDEX,2008-03-01,6000,,123.479
INCTL_INDEX,2008-04-01,50,,122.5171
INCTL_INDEX,2008-04-01,400,,123.2551
INCTL_INDEX,2008-04-01,800,,123.491
INCTL_INDEX,2008-04-01,2400,,123.6327
INCTL_INDEX,2008-04-01,6000,,123.6356
INCTL_INDEX,2008-05-01,50,,125.3434
INCTL_INDEX,2008-05-01,400,,127.2677
INCTL_INDEX,2008-05-01,800,,127.9268
INCTL_INDEX,2008-05-01,2400,,128.6257
INCTL_INDEX,2008-05-01,6000,,128.9007
INCTL_INDEX,2008-06-01,50,,127.1178
INCTL_INDEX,2008-06-01,400,,128.9475
INCTL_INDEX,2008-06-01,800,,129.585
INCTL_INDEX,2008-06-01,2400,,130.2189
INCTL_INDEX,2008-06-01,6000,,130.4519
INCTL_INDEX,2008-07-01,50,,129.2589
INCTL_INDEX,2008-07-01,400,,130.8411
INCTL_INDEX,2008-07-01,800,,131.3968
INCTL_INDEX,2008-07-01,2400,,131.9002
INCTL_INDEX,2008-07-01,6000,,132.0628
INCTL_INDEX,2008-08-01,50,,129.9908
INCTL_INDEX,2008-08-01,400,,131.4687
INCTL_INDEX,2008-08-01,800,,131.9988
INCTL_INDEX,2008-08-01,2400,,132.4355
INCTL_INDEX,2008-08-01,6000,,132.5563
INCTL_INDEX,2008-09-01,50,,130.0182
INCTL_INDEX,2008-09-01,400,,131.5502
INCTL_INDEX,2008-09-01,800,,132.1001
INCTL_INDEX,2008-09-01,2400,,132.5618
INCTL_INDEX,2008-09-01,6000,,132.6945
INCTL_INDEX,2008-10-01,50,,130.4018
INCTL_INDEX,2008-10-01,400,,132.0139
INCTL_INDEX,2008-10-01,800,,132.5964
INCTL_INDEX,2008-10-01,2400,,133.09
INCTL_INDEX,2008-10-01,6000,,133.2352
INCTL_INDEX,2008-11-01,50,,130.9595
INCTL_INDEX,2008-11-01,400,,132.46
INCTL_INDEX,2008-11-01,800,,133.0186
INCTL_INDEX,2008-11-01,2400,,133.4364
INCTL_INDEX,2008-11-01,6000,,133.5323
INCTL_INDEX,2008-12-01,50,,130.8893
INCTL_INDEX,2008-12-01,400,,132.4299
INCTL_INDEX,2008-12-01,800,,133.0013
INCTL_INDEX,2008-12-01,2400,,133.4404
INCTL_INDEX,2008-12-01,6000,,133.5481
INCTL_INDEX,2009-01-01,50,,130.3406
INCTL_INDEX,2009-01-01,400,,132.012
INCTL_INDEX,2009-01-01,800,,132.6231
INCTL_INDEX,2009-01-01,2400,,133.1347
INCTL_INDEX,2009-01-01,6000,,133.2833
INCTL_INDEX,2009-02-01,50,,130.2924
INCTL_INDEX,2009-02-01,400,,132.0446
INCTL_INDEX,2009-02-01,800,,132.6802
INCTL_INDEX,2009-02-01,2400,,133.2362
INCTL_INDEX,2009-02-01,6000,,133.4099
INCTL_INDEX,2009-03-01,50,,130.1293
INCTL_INDEX,2009-03-01,400,,131.9706
INCTL_INDEX,2009-03-01,800,,132.636
INCTL_INDEX,2009-03-01,2400,,133.2374
INCTL_INDEX,2009-03-01,6000,,133.4351
INCTL_INDEX,2009-04-01,50,,129.5934
INCTL_INDEX,2009-04-01,400,,131.6782
INCTL_INDEX,2009-04-01,800,,132.4143
INCTL_INDEX,2009-04-01,2400,,133.1541
INCTL_INDEX,2009-04-01,6000,,133.432
INCTL_INDEX,2009-05-01,50,,131.6081
INCTL_INDEX,2009-05-01,400,,133.4525
INCTL_INDEX,2009-05-01,800,,134.071
INCTL_INDEX,2009-05-01,2400,,134.7359
INCTL_INDEX,2009-05-01,6000,,134.9986
INCTL_INDEX,2009-06-01,50,,131.2507
INCTL_INDEX,2009-06-01,400,,132.3777
INCTL_INDEX,2009-06-01,800,,132.7323
INCTL_INDEX,2009-06-01,2400,,133.0682
INCTL_INDEX,2009-06-01,6000,,133.1751
INCTL_INDEX,2009-07-01,50,,131.3853
INCTL_INDEX,2009-07-01,400,,132.1853
INCTL_INDEX,2009-07-01,800,,132.404
INCTL_INDEX,2009-07-01,2400,,132.6105
INCTL_INDEX,2009-07-01,6000,,132.6677
INCTL_INDEX,2009-08-01,50,,131.0013
INCTL_INDEX,2009-08-01,400,,132.0199
INCTL_INDEX,2009-08-01,800,,132.3041
INCTL_INDEX,2009-08-01,2400,,132.6321
INCTL_INDEX,2009-08-01,6000,,132.7584
INCTL_INDEX,2009-09-01,50,,131.0473
INCTL_INDEX,2009-09-01,400,,131.9932
INCTL_INDEX,2009-09-01,800,,132.2509
INCTL_INDEX,2009-09-01,2400,,132.545
INCTL_INDEX,2009-09-01,6000,,132.655
INCTL_INDEX,2009-10-01,50,,131.2206
INCTL_INDEX,2009-10-01,400,,132.0888
INCTL_INDEX,2009-10-01,800,,132.3202
INCTL_INDEX,2009-10-01,2400,,132.5751
INCTL_INDEX,2009-10-01,6000,,132.6644
INCTL_INDEX,2009-11-01,50,,131.258
INCTL_INDEX,2009-11-01,400,,132.2538
INCTL_INDEX,2009-11-01,800,,132.5308
INCTL_INDEX,2009-11-01,2400,,132.8461
INCTL_INDEX,2009-11-01,6000,,132.9653
INCTL_INDEX,2009-12-01,50,,131.3276
INCTL_INDEX,2009-12-01,400,,132.3677
INCTL_INDEX,2009-12-01,800,,132.6594
INCTL_INDEX,2009-12-01,2400,,132.997
INCTL_INDEX,2009-12-01,6000,,133.1279
INCTL_INDEX,2010-01-01,50,,131.3678
INCTL_INDEX,2010-01-01,400,,132.5111
INCTL_INDEX,2010-01-01,800,,132.8352
INCTL_INDEX,2010-01-01,2400,,133.2276
INCTL_INDEX,2010-01-01,6000,,133.3885
INCTL_INDEX,2010-02-01,50,,131.8976
INCTL_INDEX,2010-02-01,400,,133.5802
INCTL_INDEX,2010-02-01,800,,134.1152
INCTL_INDEX,2010-02-01,2400,,134.7375
INCTL_INDEX,2010-02-01,6000,,134.9978
INCTL_INDEX,2010-03-01,50,,132.9616
INCTL_INDEX,2010-03-01,400,,134.8182
INCTL_INDEX,2010-03-01,800,,135.4281
INCTL_INDEX,2010-03-01,2400,,136.1136
INCTL_INDEX,2010-03-01,6000,,136.3949
INCTL_INDEX,2010-04-01,50,,133.4808
INCTL_INDEX,2010-04-01,400,,135.207
INCTL_INDEX,2010-04-01,800,,135.7703
INCTL_INDEX,2010-04-01,2400,,136.3928
INCTL_INDEX,2010-04-01,6000,,136.6427
INCTL_INDEX,2010-05-01,50,,135.8884
INCTL_INDEX,2010-05-01,400,,137.3117
INCTL_INDEX,2010-05-01,800,,137.7385
INCTL_INDEX,2010-05-01,2400,,138.2511
INCTL_INDEX,2010-05-01,6000,,138.4661
INCTL_INDEX,2010-06-01,50,,136.8897
INCTL_INDEX,2010-06-01,400,,138.1262
INCTL_INDEX,2010-06-01,800,,138.5078
INCTL_INDEX,2010-06-01,2400,,138.9005
INCTL_INDEX,2010-06-01,6000,,139.0401
INCTL_INDEX,2010-07-01,50,,137.7346
INCTL_INDEX,2010-07-01,400,,138.7158
INCTL_INDEX,2010-07-01,800,,138.9983
INCTL_INDEX,2010-07-01,2400,,139.2793
INCTL_INDEX,2010-07-01,6000,,139.3692
INCTL_INDEX,2010-08-01,50,,137.7683
INCTL_INDEX,2010-08-01,400,,138.6824
INCTL_INDEX,2010-08-01,800,,138.9461
INCTL_INDEX,2010-08-01,2400,,139.1883
INCTL_INDEX,2010-08-01,6000,,139.2554
INCTL_INDEX,2010-09-01,50,,138.152
INCTL_INDEX,2010-09-01,400,,138.7449
INCTL_INDEX,2010-09-01,800,,138.9165
INCTL_INDEX,2010-09-01,2400,,138.9748
INCTL_INDEX,2010-09-01,6000,,138.9347
INCTL_INDEX,2010-10-01,50,,139.3454
INCTL_INDEX,2010-10-01,400,,139.9424
INCTL_INDEX,2010-10-01,800,,140.1273
INCTL_INDEX,2010-10-01,2400,,140.1692
INCTL_INDEX,2010-10-01,6000,,140.1116
INCTL_INDEX,2010-11-01,50,,139.9114
INCTL_INDEX,2010-11-01,400,,140.3371
INCTL_INDEX,2010-11-01,800,,140.4766
INCTL_INDEX,2010-11-01,2400,,140.4148
INCTL_INDEX,2010-11-01,6000,,140.2945
INCTL_INDEX,2010-12-01,50,,140.8433
INCTL_INDEX,2010-12-01,400,,140.9786
INCTL_INDEX,2010-12-01,800,,141.0368
INCTL_INDEX,2010-12-01,2400,,140.8051
INCTL_INDEX,2010-12-01,6000,,140.5843
INCTL_INDEX,2011-01-01,50,,140.9185
INCTL_INDEX,2011-01-01,400,,141.1141
INCTL_INDEX,2011-01-01,800,,141.1981
INCTL_INDEX,2011-01-01,2400,,140.9893
INCTL_INDEX,2011-01-01,6000,,140.7765
INCTL_INDEX,2011-02-01,50,,141.7875
INCTL_INDEX,2011-02-01,400,,141.9989
INCTL_INDEX,2011-02-01,800,,142.0961
INCTL_INDEX,2011-02-01,2400,,141.8827
INCTL_INDEX,2011-02-01,6000,,141.6616
INCTL_INDEX,2011-03-01,50,,142.6201
INCTL_INDEX,2011-03-01,400,,142.9176
INCTL_INDEX,2011-03-01,800,,143.0606
INCTL_INDEX,2011-03-01,2400,,142.866
INCTL_INDEX,2011-03-01,6000,,142.6425
INCTL_INDEX,2011-04-01,50,,143.015
INCTL_INDEX,2011-04-01,400,,143.267
INCTL_INDEX,2011-04-01,800,,143.4001
INCTL_INDEX,2011-04-01,2400,,143.1745
INCTL_INDEX,2011-04-01,6000,,142.9309
INCTL_INDEX,2011-05-01,50,,145.8382
INCTL_INDEX,2011-05-01,400,,145.6932
INCTL_INDEX,2011-05-01,800,,145.6417
INCTL_INDEX,2011-05-01,2400,,145.2803
INCTL_INDEX,2011-05-01,6000,,144.9993
INCTL_INDEX,2011-06-01,50,,145.5618
INCTL_INDEX,2011-06-01,400,,145.5497
INCTL_INDEX,2011-06-01,800,,145.538
INCTL_INDEX,2011-06-01,2400,,145.2503
INCTL_INDEX,2011-06-01,6000,,145.0112
INCTL_INDEX,2011-07-01,50,,145.3751
INCTL_INDEX,2011-07-01,400,,145.3807
INCTL_INDEX,2011-07-01,800,,145.3744
INCTL_INDEX,2011-07-01,2400,,145.0969
INCTL_INDEX,2011-07-01,6000,,144.8637
INCTL_INDEX,2011-08-01,50,,145.4713
INCTL_INDEX,2011-08-01,400,,145.5635
INCTL_INDEX,2011-08-01,800,,145.5852
INCTL_INDEX,2011-08-01,2400,,145.3525
INCTL_INDEX,2011-08-01,6000,,145.1432
INCTL_INDEX,2011-09-01,50,,146.8251
INCTL_INDEX,2011-09-01,400,,146.5061
INCTL_INDEX,2011-09-01,800,,146.371
INCTL_INDEX,2011-09-01,2400,,145.9541
INCTL_INDEX,2011-09-01,6000,,145.6607
INCTL_INDEX,2011-10-01,50,,147.2655
INCTL_INDEX,2011-10-01,400,,146.8521
INCTL_INDEX,2011-10-01,800,,146.6956
INCTL_INDEX,2011-10-01,2400,,146.2164
INCTL_INDEX,2011-10-01,6000,,145.883
INCTL_INDEX,2011-11-01,50,,147.1609
INCTL_INDEX,2011-11-01,400,,146.6469
INCTL_INDEX,2011-11-01,800,,146.465
INCTL_INDEX,2011-11-01,2400,,145.9241
INCTL_INDEX,2011-11-01,6000,,145.5528
INCTL_INDEX,2011-12-01,50,,147.3301
INCTL_INDEX,2011-12-01,400,,146.8092
INCTL_INDEX,2011-12-01,800,,146.6297
INCTL_INDEX,2011-12-01,2400,,146.0787
INCTL_INDEX,2011-12-01,6000,,145.6988
INCTL_INDEX,2012-01-01,50,,147.3642
INCTL_INDEX,2012-01-01,400,,147.036
INCTL_INDEX,2012-01-01,800,,146.9157
INCTL_INDEX,2012-01-01,2400,,146.469
INCTL_INDEX,2012-01-01,6000,,146.1473
INCTL_INDEX,2012-02-01,50,,147.3855
INCTL_INDEX,2012-02-01,400,,147.0218
INCTL_INDEX,2012-02-01,800,,146.8882
INCTL_INDEX,2012-02-01,2400,,146.4254
INCTL_INDEX,2012-02-01,6000,,146.0964
INCTL_INDEX,2012-03-01,50,,148.592
INCTL_INDEX,2012-03-01,400,,151.1224
INCTL_INDEX,2012-03-01,800,,152.0486
INCTL_INDEX,2012-03-01,2400,,152.9196
INCTL_INDEX,2012-03-01,6000,,153.226
INCTL_INDEX,2012-04-01,50,,148.7124
INCTL_INDEX,2012-04-01,400,,150.709
INCTL_INDEX,2012-04-01,800,,151.4466
INCTL_INDEX,2012-04-01,2400,,152.0617
INCTL_INDEX,2012-04-01,6000,,152.2408
INCTL_INDEX,2012-05-01,50,,152.3228
INCTL_INDEX,2012-05-01,400,,154.027
INCTL_INDEX,2012-05-01,800,,154.6295
INCTL_INDEX,2012-05-01,2400,,155.1402
INCTL_INDEX,2012-05-01,6000,,155.2877
INCTL_INDEX,2012-06-01,50,,152.7424
INCTL_INDEX,2012-06-01,400,,154.365
INCTL_INDEX,2012-06-01,800,,154.9512
INCTL_INDEX,2012-06-01,2400,,155.405
INCTL_INDEX,2012-06-01,6000,,155.515
INCTL_INDEX,2012-07-01,50,,153.9325
INCTL_INDEX,2012-07-01,400,,155.7207
INCTL_INDEX,2012-07-01,800,,156.3708
INCTL_INDEX,2012-07-01,2400,,156.8941
INCTL_INDEX,2012-07-01,6000,,157.0338
INCTL_INDEX,2012-08-01,50,,154.8854
INCTL_INDEX,2012-08-01,400,,156.4081
INCTL_INDEX,2012-08-01,800,,156.9935
INCTL_INDEX,2012-08-01,2400,,157.3484
INCTL_INDEX,2012-08-01,6000,,157.3827
INCTL_INDEX,2012-09-01,50,,155.8239
INCTL_INDEX,2012-09-01,400,,157.0718
INCTL_INDEX,2012-09-01,800,,157.582
INCTL_INDEX,2012-09-01,2400,,157.7738
INCTL_INDEX,2012-09-01,6000,,157.7107
INCTL_INDEX,2012-10-01,50,,156.3761
INCTL_INDEX,2012-10-01,400,,157.7161
INCTL_INDEX,2012-10-01,800,,158.2786
INCTL_INDEX,2012-10-01,2400,,158.4867
INCTL_INDEX,2012-10-01,6000,,158.4171
INCTL_INDEX,2012-11-01,50,,156.6047
INCTL_INDEX,2012-11-01,400,,158.1795
INCTL_INDEX,2012-11-01,800,,158.8261
INCTL_INDEX,2012-11-01,2400,,159.1447
INCTL_INDEX,2012-11-01,6000,,159.1291
INCTL_INDEX,2012-12-01,50,,156.6934
INCTL_INDEX,2012-12-01,400,,158.2641
INCTL_INDEX,2012-12-01,800,,158.9116
INCTL_INDEX,2012-12-01,2400,,159.2247
INCTL_INDEX,2012-12-01,6000,,159.2046
INCTL_INDEX,2013-01-01,50,,157.2666
INCTL_INDEX,2013-01-01,400,,159.195
INCTL_INDEX,2013-01-01,800,,159.9849
INCTL_INDEX,2013-01-01,2400,,160.4465
INCTL_INDEX,2013-01-01,6000,,160.4883
INCTL_INDEX,2013-02-01,50,,158.0222
INCTL_INDEX,2013-02-01,400,,160.6918
INCTL_INDEX,2013-02-01,800,,161.7646
INCTL_INDEX,2013-02-01,2400,,162.5516
INCTL_INDEX,2013-02-01,6000,,162.7395
INCTL_INDEX,2013-03-01,50,,158.3275
INCTL_INDEX,2013-03-01,400,,161.8283
INCTL_INDEX,2013-03-01,800,,163.2084
INCTL_INDEX,2013-03-01,2400,,164.3744
INCTL_INDEX,2013-03-01,6000,,164.7407
INCTL_INDEX,2013-04-01,50,,158.4486
INCTL_INDEX,2013-04-01,400,,162.1495
INCTL_INDEX,2013-04-01,800,,163.6053
INCTL_INDEX,2013-04-01,2400,,164.8601
INCTL_INDEX,2013-04-01,6000,,165.267
INCTL_INDEX,2013-05-01,50,,161.7911
INCTL_INDEX,2013-05-01,400,,165.1023
INCTL_INDEX,2013-05-01,800,,166.3633
INCTL_INDEX,2013-05-01,2400,,167.5021
INCTL_INDEX,2013-05-01,6000,,167.8902
INCTL_INDEX,2013-06-01,50,,161.8128
INCTL_INDEX,2013-06-01,400,,165.1759
INCTL_INDEX,2013-06-01,800,,166.4561
INCTL_INDEX,2013-06-01,2400,,167.6185
INCTL_INDEX,2013-06-01,6000,,168.0176
INCTL_INDEX,2013-07-01,50,,163.1885
INCTL_INDEX,2013-07-01,400,,165.9629
INCTL_INDEX,2013-07-01,800,,167.024
INCTL_INDEX,2013-07-01,2400,,167.9167
INCTL_INDEX,2013-07-01,6000,,168.1887
INCTL_INDEX,2013-08-01,50,,163.4929
INCTL_INDEX,2013-08-01,400,,166.2479
