index_type,period,distance_km,pickup_km,index_value
INCTF_DETAIL,1999-11-01,400,10,183.2414
INCTF_DETAIL,1999-11-01,400,40,174.3805
INCTF_DETAIL,1999-11-01,400,90,174.3937
INCTF_DETAIL,1999-11-01,800,10,169.592
INCTF_DETAIL,1999-11-01,800,40,169.593
INCTF_DETAIL,1999-11-01,800,90,169.592
INCTF_DETAIL,1999-11-01,2400,10,163.1126
INCTF_DETAIL,1999-11-01,2400,40,163.1139
INCTF_DETAIL,1999-11-01,2400,90,163.1126
INCTF_DETAIL,1999-11-01,6000,10,159.9827
INCTF_DETAIL,1999-11-01,6000,40,159.9824
INCTF_DETAIL,1999-11-01,6000,90,159.9827
INCTF_DETAIL,1999-12-01,50,10,182.6436
INCTF_DETAIL,1999-12-01,50,40,173.4202
INCTF_DETAIL,1999-12-01,50,90,168.4179
INCTF_DETAIL,1999-12-01,400,10,182.6244
INCTF_DETAIL,1999-12-01,400,40,173.4055
INCTF_DETAIL,1999-12-01,400,90,173.4202
INCTF_DETAIL,1999-12-01,800,10,168.4179
INCTF_DETAIL,1999-12-01,800,40,168.423
INCTF_DETAIL,1999-12-01,800,90,168.4179
INCTF_DETAIL,1999-12-01,2400,10,161.678
INCTF_DETAIL,1999-12-01,2400,40,161.6798
INCTF_DETAIL,1999-12-01,2400,90,161.678
INCTF_DETAIL,1999-12-01,6000,10,158.4208
INCTF_DETAIL,1999-12-01,6000,40,158.4208
INCTF_DETAIL,1999-12-01,6000,90,158.4208
INCTF_DETAIL,2000-01-01,50,10,183.5214
INCTF_DETAIL,2000-01-01,50,40,174.2947
INCTF_DETAIL,2000-01-01,50,90,169.2955
INCTF_DETAIL,2000-01-01,400,10,183.5198
INCTF_DETAIL,2000-01-01,400,40,174.2881
INCTF_DETAIL,2000-01-01,400,90,174.2947
INCTF_DETAIL,2000-01-01,800,10,169.2955
INCTF_DETAIL,2000-01-01,800,40,169.3
INCTF_DETAIL,2000-01-01,800,90,169.2955
INCTF_DETAIL,2000-01-01,2400,10,162.5488
INCTF_DETAIL,2000-01-01,2400,40,162.9247
INCTF_DETAIL,2000-01-01,2400,90,162.5488
INCTF_DETAIL,2000-01-01,6000,10,159.2845
INCTF_DETAIL,2000-01-01,6000,40,159.2856
INCTF_DETAIL,2000-01-01,6000,90,159.2845
INCTF_DETAIL,2000-02-01,50,10,183.3459
INCTF_DETAIL,2000-02-01,50,40,174.1132
INCTF_DETAIL,2000-02-01,50,90,169.0939
INCTF_DETAIL,2000-02-01,400,10,183.3367
INCTF_DETAIL,2000-02-01,400,40,174.1017
INCTF_DETAIL,2000-02-01,400,90,174.1132
INCTF_DETAIL,2000-02-01,800,10,169.0939
INCTF_DETAIL,2000-02-01,800,40,169.1
INCTF_DETAIL,2000-02-01,800,90,169.0939
INCTF_DETAIL,2000-02-01,2400,10,162.3367
INCTF_DETAIL,2000-02-01,2400,40,162.333
INCTF_DETAIL,2000-02-01,2400,90,162.3367
INCTF_DETAIL,2000-02-01,6000,10,159.0731
INCTF_DETAIL,2000-02-01,6000,40,159.0731
INCTF_DETAIL,2000-02-01,6000,90,159.0731
INCTF_DETAIL,2000-03-01,50,10,183.4964
INCTF_DETAIL,2000-03-01,50,40,175.1196
INCTF_DETAIL,2000-03-01,50,90,170.5882
INCTF_DETAIL,2000-03-01,400,10,183.4872
INCTF_DETAIL,2000-03-01,400,40,175.1081
INCTF_DETAIL,2000-03-01,400,90,175.1196
INCTF_DETAIL,2000-03-01,800,10,170.5882
INCTF_DETAIL,2000-03-01,800,40,170.593
INCTF_DETAIL,2000-03-01,800,90,170.5882
INCTF_DETAIL,2000-03-01,2400,10,164.4691
INCTF_DETAIL,2000-03-01,2400,40,164.471
INCTF_DETAIL,2000-03-01,2400,90,164.4691
INCTF_DETAIL,2000-03-01,6000,10,161.514
INCTF_DETAIL,2000-03-01,6000,40,161.514
INCTF_DETAIL,2000-03-01,6000,90,161.514
INCTF_DETAIL,2000-04-01,50,10,183.609
INCTF_DETAIL,2000-04-01,50,40,175.2271
INCTF_DETAIL,2000-04-01,50,90,170.6929
INCTF_DETAIL,2000-04-01,400,10,183.5998
INCTF_DETAIL,2000-04-01,400,40,175.0773
INCTF_DETAIL,2000-04-01,400,90,175.2271
INCTF_DETAIL,2000-04-01,800,10,170.6929
INCTF_DETAIL,2000-04-01,800,40,170.4424
INCTF_DETAIL,2000-04-01,800,90,170.6929
INCTF_DETAIL,2000-04-01,2400,10,164.5701
INCTF_DETAIL,2000-04-01,2400,40,164.0762
INCTF_DETAIL,2000-04-01,2400,90,164.5701
INCTF_DETAIL,2000-04-01,6000,10,161.6131
INCTF_DETAIL,2000-04-01,6000,40,160.9276
INCTF_DETAIL,2000-04-01,6000,90,161.6131
INCTF_DETAIL,2000-05-01,50,10,184.1881
INCTF_DETAIL,2000-05-01,50,40,175.796
INCTF_DETAIL,2000-05-01,50,90,171.2691
INCTF_DETAIL,2000-05-01,400,10,184.4085
INCTF_DETAIL,2000-05-01,400,40,175.8389
INCTF_DETAIL,2000-05-01,400,90,176.3764
INCTF_DETAIL,2000-05-01,800,10,171.2691
INCTF_DETAIL,2000-05-01,800,40,171.1758
INCTF_DETAIL,2000-05-01,800,90,171.6546
INCTF_DETAIL,2000-05-01,2400,10,165.1625
INCTF_DETAIL,2000-05-01,2400,40,164.7653
INCTF_DETAIL,2000-05-01,2400,90,165.4824
INCTF_DETAIL,2000-05-01,6000,10,162.2262
INCTF_DETAIL,2000-05-01,6000,40,161.5899
INCTF_DETAIL,2000-05-01,6000,90,162.4066
INCTF_DETAIL,2000-06-01,50,10,187.8595
INCTF_DETAIL,2000-06-01,50,40,179.7117
INCTF_DETAIL,2000-06-01,50,90,175.4068
INCTF_DETAIL,2000-06-01,400,10,188.0968
INCTF_DETAIL,2000-06-01,400,40,179.7264
INCTF_DETAIL,2000-06-01,400,90,180.2245
INCTF_DETAIL,2000-06-01,800,10,175.4068
INCTF_DETAIL,2000-06-01,800,40,175.2656
INCTF_DETAIL,2000-06-01,800,90,175.7745
INCTF_DETAIL,2000-06-01,2400,10,169.8184
INCTF_DETAIL,2000-06-01,2400,40,169.3551
INCTF_DETAIL,2000-06-01,2400,90,169.9616
INCTF_DETAIL,2000-06-01,6000,10,167.3063
INCTF_DETAIL,2000-06-01,6000,40,166.6071
INCTF_DETAIL,2000-06-01,6000,90,167.3426
INCTF_DETAIL,2000-07-01,50,10,188.1594
INCTF_DETAIL,2000-07-01,50,40,180.4229
INCTF_DETAIL,2000-07-01,50,90,176.8925
INCTF_DETAIL,2000-07-01,400,10,188.5968
INCTF_DETAIL,2000-07-01,400,40,180.7996
INCTF_DETAIL,2000-07-01,400,90,181.5135
INCTF_DETAIL,2000-07-01,800,10,176.8925
INCTF_DETAIL,2000-07-01,800,40,176.8027
INCTF_DETAIL,2000-07-01,800,90,177.4247
INCTF_DETAIL,2000-07-01,2400,10,172.3775
INCTF_DETAIL,2000-07-01,2400,40,171.8872
INCTF_DETAIL,2000-07-01,2400,90,172.4616
INCTF_DETAIL,2000-07-01,6000,10,170.6661
INCTF_DETAIL,2000-07-01,6000,40,169.9221
INCTF_DETAIL,2000-07-01,6000,90,170.5969
INCTF_DETAIL,2000-08-01,50,10,187.8801
INCTF_DETAIL,2000-08-01,50,40,180.2221
INCTF_DETAIL,2000-08-01,50,90,176.3024
INCTF_DETAIL,2000-08-01,400,10,188.3069
INCTF_DETAIL,2000-08-01,400,40,180.358
INCTF_DETAIL,2000-08-01,400,90,181.1008
INCTF_DETAIL,2000-08-01,800,10,176.3024
INCTF_DETAIL,2000-08-01,800,40,176.2288
INCTF_DETAIL,2000-08-01,800,90,176.9001
INCTF_DETAIL,2000-08-01,2400,10,171.5077
INCTF_DETAIL,2000-08-01,2400,40,171.048
INCTF_DETAIL,2000-08-01,2400,90,171.6822
INCTF_DETAIL,2000-08-01,6000,10,169.5881
INCTF_DETAIL,2000-08-01,6000,40,168.8676
INCTF_DETAIL,2000-08-01,6000,90,169.5875
INCTF_DETAIL,2000-09-01,50,10,187.6526
INCTF_DETAIL,2000-09-01,50,40,179.8958
INCTF_DETAIL,2000-09-01,50,90,175.9067
INCTF_DETAIL,2000-09-01,400,10,188.032
INCTF_DETAIL,2000-09-01,400,40,180.0041
INCTF_DETAIL,2000-09-01,400,90,180.6753
INCTF_DETAIL,2000-09-01,800,10,175.9067
INCTF_DETAIL,2000-09-01,800,40,175.8156
INCTF_DETAIL,2000-09-01,800,90,176.4302
INCTF_DETAIL,2000-09-01,2400,10,170.9488
INCTF_DETAIL,2000-09-01,2400,40,170.483
INCTF_DETAIL,2000-09-01,2400,90,171.1003
INCTF_DETAIL,2000-09-01,6000,10,168.9031
INCTF_DETAIL,2000-09-01,6000,40,168.1862
INCTF_DETAIL,2000-09-01,6000,90,168.903
INCTF_DETAIL,2000-10-01,50,10,187.663
INCTF_DETAIL,2000-10-01,50,40,179.7619
INCTF_DETAIL,2000-10-01,50,90,175.6498
INCTF_DETAIL,2000-10-01,400,10,188.0949
INCTF_DETAIL,2000-10-01,400,40,179.9187
INCTF_DETAIL,2000-10-01,400,90,180.6944
INCTF_DETAIL,2000-10-01,800,10,175.6498
INCTF_DETAIL,2000-10-01,800,40,175.6123
INCTF_DETAIL,2000-10-01,800,90,176.3319
INCTF_DETAIL,2000-10-01,2400,10,170.453
INCTF_DETAIL,2000-10-01,2400,40,170.0309
INCTF_DETAIL,2000-10-01,2400,90,170.7411
INCTF_DETAIL,2000-10-01,6000,10,168.2271
INCTF_DETAIL,2000-10-01,6000,40,167.5401
INCTF_DETAIL,2000-10-01,6000,90,168.3212
INCTF_DETAIL,2000-11-01,50,10,188.0353
INCTF_DETAIL,2000-11-01,50,40,181.0086
INCTF_DETAIL,2000-11-01,50,90,177.5798
INCTF_DETAIL,2000-11-01,400,10,188.7995
INCTF_DETAIL,2000-11-01,400,40,181.3689
INCTF_DETAIL,2000-11-01,400,90,182.5613
INCTF_DETAIL,2000-11-01,800,10,177.5798
INCTF_DETAIL,2000-11-01,800,40,177.6659
INCTF_DETAIL,2000-11-01,800,90,178.6486
INCTF_DETAIL,2000-11-01,2400,10,173.802
INCTF_DETAIL,2000-11-01,2400,40,173.3787
INCTF_DETAIL,2000-11-01,2400,90,174.1247
INCTF_DETAIL,2000-11-01,6000,10,172.6334
INCTF_DETAIL,2000-11-01,6000,40,171.9068
INCTF_DETAIL,2000-11-01,6000,90,172.6548
INCTF_DETAIL,2000-12-01,50,10,187.9318
INCTF_DETAIL,2000-12-01,50,40,180.8831
INCTF_DETAIL,2000-12-01,50,90,177.4479
INCTF_DETAIL,2000-12-01,400,10,188.5875
INCTF_DETAIL,2000-12-01,400,40,181.155
INCTF_DETAIL,2000-12-01,400,90,182.1803
INCTF_DETAIL,2000-12-01,800,10,177.4479
INCTF_DETAIL,2000-12-01,800,40,177.4612
INCTF_DETAIL,2000-12-01,800,90,178.2989
INCTF_DETAIL,2000-12-01,2400,10,173.6381
INCTF_DETAIL,2000-12-01,2400,40,173.1753
INCTF_DETAIL,2000-12-01,2400,90,173.8266
INCTF_DETAIL,2000-12-01,6000,10,172.4493
INCTF_DETAIL,2000-12-01,6000,40,171.7018
INCTF_DETAIL,2000-12-01,6000,90,172.3937
INCTF_DETAIL,2001-01-01,50,10,188.118
INCTF_DETAIL,2001-01-01,50,40,180.858
INCTF_DETAIL,2001-01-01,50,90,177.2535
INCTF_DETAIL,2001-01-01,400,10,188.7714
INCTF_DETAIL,2001-01-01,400,40,181.1496
INCTF_DETAIL,2001-01-01,400,90,182.2057
INCTF_DETAIL,2001-01-01,800,10,177.2535
INCTF_DETAIL,2001-01-01,800,40,177.294
INCTF_DETAIL,2001-01-01,800,90,178.1897
INCTF_DETAIL,2001-01-01,2400,10,173.1129
INCTF_DETAIL,2001-01-01,2400,40,172.6828
INCTF_DETAIL,2001-01-01,2400,90,173.4027
INCTF_DETAIL,2001-01-01,6000,10,171.6789
INCTF_DETAIL,2001-01-01,6000,40,170.9569
INCTF_DETAIL,2001-01-01,6000,90,171.703
INCTF_DETAIL,2001-02-01,50,10,188.1801
INCTF_DETAIL,2001-02-01,50,40,180.8245
INCTF_DETAIL,2001-02-01,50,90,177.1493
INCTF_DETAIL,2001-02-01,400,10,188.883
INCTF_DETAIL,2001-02-01,400,40,181.1604
INCTF_DETAIL,2001-02-01,400,90,182.3009
INCTF_DETAIL,2001-02-01,800,10,177.1493
INCTF_DETAIL,2001-02-01,800,40,177.2262
INCTF_DETAIL,2001-02-01,800,90,178.2006
INCTF_DETAIL,2001-02-01,2400,10,172.8481
INCTF_DETAIL,2001-02-01,2400,40,172.4494
INCTF_DETAIL,2001-02-01,2400,90,173.2411
INCTF_DETAIL,2001-02-01,6000,10,171.2949
INCTF_DETAIL,2001-02-01,6000,40,170.595
INCTF_DETAIL,2001-02-01,6000,90,171.3905
INCTF_DETAIL,2001-03-01,50,10,188.3455
INCTF_DETAIL,2001-03-01,50,40,181.3098
INCTF_DETAIL,2001-03-01,50,90,177.8783
INCTF_DETAIL,2001-03-01,400,10,188.9834
INCTF_DETAIL,2001-03-01,400,40,181.5643
INCTF_DETAIL,2001-03-01,400,90,182.5359
INCTF_DETAIL,2001-03-01,800,10,177.8783
INCTF_DETAIL,2001-03-01,800,40,177.8725
INCTF_DETAIL,2001-03-01,800,90,178.665
INCTF_DETAIL,2001-03-01,2400,10,174.092
INCTF_DETAIL,2001-03-01,2400,40,173.6137
INCTF_DETAIL,2001-03-01,2400,90,174.2325
INCTF_DETAIL,2001-03-01,6000,10,172.9254
INCTF_DETAIL,2001-03-01,6000,40,172.1655
INCTF_DETAIL,2001-03-01,6000,90,172.8378
INCTF_DETAIL,2001-04-01,50,10,188.7178
INCTF_DETAIL,2001-04-01,50,40,181.7281
INCTF_DETAIL,2001-04-01,50,90,178.3434
INCTF_DETAIL,2001-04-01,400,10,189.4525
INCTF_DETAIL,2001-04-01,400,40,182.0613
INCTF_DETAIL,2001-04-01,400,90,183.1963
INCTF_DETAIL,2001-04-01,800,10,178.3434
INCTF_DETAIL,2001-04-01,800,40,178.398
INCTF_DETAIL,2001-04-01,800,90,179.3262
INCTF_DETAIL,2001-04-01,2400,10,174.655
INCTF_DETAIL,2001-04-01,2400,40,174.2075
INCTF_DETAIL,2001-04-01,2400,90,174.9078
INCTF_DETAIL,2001-04-01,6000,10,173.5632
INCTF_DETAIL,2001-04-01,6000,40,172.8173
INCTF_DETAIL,2001-04-01,6000,90,173.5347
INCTF_DETAIL,2001-05-01,50,10,194.8816
INCTF_DETAIL,2001-05-01,50,40,187.5431
INCTF_DETAIL,2001-05-01,50,90,183.946
INCTF_DETAIL,2001-05-01,400,10,195.8167
INCTF_DETAIL,2001-05-01,400,40,188.0367
INCTF_DETAIL,2001-05-01,400,90,189.5145
INCTF_DETAIL,2001-05-01,800,10,183.946
INCTF_DETAIL,2001-05-01,800,40,184.1372
INCTF_DETAIL,2001-05-01,800,90,185.3749
INCTF_DETAIL,2001-05-01,2400,10,179.9328
INCTF_DETAIL,2001-05-01,2400,40,179.5669
INCTF_DETAIL,2001-05-01,2400,90,180.4969
INCTF_DETAIL,2001-05-01,6000,10,178.6568
INCTF_DETAIL,2001-05-01,6000,40,177.9434
INCTF_DETAIL,2001-05-01,6000,90,178.8119
INCTF_DETAIL,2001-06-01,50,10,195.1918
INCTF_DETAIL,2001-06-01,50,40,188.0953
INCTF_DETAIL,2001-06-01,50,90,184.6957
INCTF_DETAIL,2001-06-01,400,10,196.2004
INCTF_DETAIL,2001-06-01,400,40,188.6329
INCTF_DETAIL,2001-06-01,400,90,190.2003
INCTF_DETAIL,2001-06-01,800,10,184.6957
INCTF_DETAIL,2001-06-01,800,40,184.9087
INCTF_DETAIL,2001-06-01,800,90,186.1946
INCTF_DETAIL,2001-06-01,2400,10,181.0968
INCTF_DETAIL,2001-06-01,2400,40,180.7177
INCTF_DETAIL,2001-06-01,2400,90,181.6391
INCTF_DETAIL,2001-06-01,6000,10,180.1262
INCTF_DETAIL,2001-06-01,6000,40,179.3942
INCTF_DETAIL,2001-06-01,6000,90,180.2428
INCTF_DETAIL,2001-07-01,50,10,197.9738
INCTF_DETAIL,2001-07-01,50,40,190.7225
INCTF_DETAIL,2001-07-01,50,90,187.2297
INCTF_DETAIL,2001-07-01,400,10,198.7665
INCTF_DETAIL,2001-07-01,400,40,191.0764
INCTF_DETAIL,2001-07-01,400,90,192.2831
INCTF_DETAIL,2001-07-01,800,10,187.2297
INCTF_DETAIL,2001-07-01,800,40,187.2851
INCTF_DETAIL,2001-07-01,800,90,188.26
INCTF_DETAIL,2001-07-01,2400,10,183.471
INCTF_DETAIL,2001-07-01,2400,40,182.9992
INCTF_DETAIL,2001-07-01,2400,90,183.7225
INCTF_DETAIL,2001-07-01,6000,10,182.4141
INCTF_DETAIL,2001-07-01,6000,40,181.6272
INCTF_DETAIL,2001-07-01,6000,90,182.3685
INCTF_DETAIL,2001-08-01,50,10,197.9531
INCTF_DETAIL,2001-08-01,50,40,190.7058
INCTF_DETAIL,2001-08-01,50,90,187.2082
INCTF_DETAIL,2001-08-01,400,10,198.7252
INCTF_DETAIL,2001-08-01,400,40,191.0425
INCTF_DETAIL,2001-08-01,400,90,198.5727
INCTF_DETAIL,2001-08-01,800,10,187.2082
INCTF_DETAIL,2001-08-01,800,40,187.2567
INCTF_DETAIL,2001-08-01,800,90,188.2103
INCTF_DETAIL,2001-08-01,2400,10,183.4613
INCTF_DETAIL,2001-08-01,2400,40,182.9811
INCTF_DETAIL,2001-08-01,2400,90,183.6887
INCTF_DETAIL,2001-08-01,6000,10,182.4087
INCTF_DETAIL,2001-08-01,6000,40,181.617
INCTF_DETAIL,2001-08-01,6000,90,182.349
INCTF_DETAIL,2001-09-01,50,10,198.7804
INCTF_DETAIL,2001-09-01,50,40,191.919
INCTF_DETAIL,2001-09-01,50,90,188.7293
INCTF_DETAIL,2001-09-01,400,10,199.8098
INCTF_DETAIL,2001-09-01,400,40,192.4296
INCTF_DETAIL,2001-09-01,400,90,193.9658
INCTF_DETAIL,2001-09-01,800,10,188.7293
INCTF_DETAIL,2001-09-01,800,40,188.8965
INCTF_DETAIL,2001-09-01,800,90,190.1123
INCTF_DETAIL,2001-09-01,2400,10,185.6224
INCTF_DETAIL,2001-09-01,2400,40,185.1809
INCTF_DETAIL,2001-09-01,2400,90,185.9998
INCTF_DETAIL,2001-09-01,6000,10,185.0552
INCTF_DETAIL,2001-09-01,6000,40,184.2651
INCTF_DETAIL,2001-09-01,6000,90,185.039
INCTF_DETAIL,2001-10-01,50,10,198.6977
INCTF_DETAIL,2001-10-01,50,40,192.2871
INCTF_DETAIL,2001-10-01,50,90,189.4513
INCTF_DETAIL,2001-10-01,400,10,199.6944
INCTF_DETAIL,2001-10-01,400,40,192.7381
INCTF_DETAIL,2001-10-01,400,90,194.1499
INCTF_DETAIL,2001-10-01,800,10,189.4513
INCTF_DETAIL,2001-10-01,800,40,189.5434
INCTF_DETAIL,2001-10-01,800,90,190.6041
INCTF_DETAIL,2001-10-01,2400,10,187.068
INCTF_DETAIL,2001-10-01,2400,40,186.5419
INCTF_DETAIL,2001-10-01,2400,90,187.1816
INCTF_DETAIL,2001-10-01,6000,10,187.0383
INCTF_DETAIL,2001-10-01,6000,40,186.1829
INCTF_DETAIL,2001-10-01,6000,90,186.8234
INCTF_DETAIL,2001-11-01,50,10,198.4702
INCTF_DETAIL,2001-11-01,50,40,191.9357
INCTF_DETAIL,2001-11-01,50,90,189.007
INCTF_DETAIL,2001-11-01,400,10,199.5143
INCTF_DETAIL,2001-11-01,400,40,192.4365
INCTF_DETAIL,2001-11-01,400,90,193.9404
INCTF_DETAIL,2001-11-01,800,10,189.007
INCTF_DETAIL,2001-11-01,800,40,189.1425
INCTF_DETAIL,2001-11-01,800,90,190.2926
INCTF_DETAIL,2001-11-01,2400,10,186.4124
INCTF_DETAIL,2001-11-01,2400,40,185.9277
INCTF_DETAIL,2001-11-01,2400,90,186.6535
INCTF_DETAIL,2001-11-01,6000,10,186.2298
INCTF_DETAIL,2001-11-01,6000,40,185.4005
INCTF_DETAIL,2001-11-01,6000,90,186.0977
INCTF_DETAIL,2001-12-01,50,10,198.284
INCTF_DETAIL,2001-12-01,50,40,191.6345
INCTF_DETAIL,2001-12-01,50,90,188.6113
INCTF_DETAIL,2001-12-01,400,10,199.2666
INCTF_DETAIL,2001-12-01,400,40,192.0965
INCTF_DETAIL,2001-12-01,400,90,193.5213
INCTF_DETAIL,2001-12-01,800,10,188.6113
INCTF_DETAIL,2001-12-01,800,40,188.7254
INCTF_DETAIL,2001-12-01,800,90,189.8227
INCTF_DETAIL,2001-12-01,2400,10,185.8326
INCTF_DETAIL,2001-12-01,2400,40,185.3423
INCTF_DETAIL,2001-12-01,2400,90,186.0501
INCTF_DETAIL,2001-12-01,6000,10,185.5066
INCTF_DETAIL,2001-12-01,6000,40,184.6811
INCTF_DETAIL,2001-12-01,6000,90,185.3761
INCTF_DETAIL,2002-01-01,50,10,198.798
INCTF_DETAIL,2002-01-01,50,40,192.2202
INCTF_DETAIL,2002-01-01,50,90,189.25
INCTF_DETAIL,2002-01-01,400,10,199.8755
INCTF_DETAIL,2002-01-01,400,40,192.7489
INCTF_DETAIL,2002-01-01,400,90,194.3214
INCTF_DETAIL,2002-01-01,800,10,189.25
INCTF_DETAIL,2002-01-01,800,40,189.4194
INCTF_DETAIL,2002-01-01,800,90,190.6314
INCTF_DETAIL,2002-01-01,2400,10,186.6015
INCTF_DETAIL,2002-01-01,2400,40,186.1367
INCTF_DETAIL,2002-01-01,2400,90,186.9086
INCTF_DETAIL,2002-01-01,6000,10,186.3757
INCTF_DETAIL,2002-01-01,6000,40,185.5597
INCTF_DETAIL,2002-01-01,6000,90,186.2889
INCTF_DETAIL,2002-02-01,50,10,199.097
INCTF_DETAIL,2002-02-01,50,40,192.8606
INCTF_DETAIL,2002-02-01,50,90,190.1553
INCTF_DETAIL,2002-02-01,400,10,200.2359
INCTF_DETAIL,2002-02-01,400,40,193.4086
INCTF_DETAIL,2002-02-01,400,90,195.0273
INCTF_DETAIL,2002-02-01,800,10,190.1553
INCTF_DETAIL,2002-02-01,800,40,190.3214
INCTF_DETAIL,2002-02-01,800,90,191.5331
INCTF_DETAIL,2002-02-01,2400,10,188.0598
INCTF_DETAIL,2002-02-01,2400,40,187.5623
INCTF_DETAIL,2002-02-01,2400,90,188.2794
INCTF_DETAIL,2002-02-01,6000,10,188.2468
INCTF_DETAIL,2002-02-01,6000,40,187.3984
INCTF_DETAIL,2002-02-01,6000,90,188.0734
INCTF_DETAIL,2002-03-01,50,10,198.8073
INCTF_DETAIL,2002-03-01,50,40,192.375
INCTF_DETAIL,2002-03-01,50,90,189.5161
INCTF_DETAIL,2002-03-01,400,10,200.0003
INCTF_DETAIL,2002-03-01,400,40,192.9883
INCTF_DETAIL,2002-03-01,400,90,194.735
INCTF_DETAIL,2002-03-01,800,10,189.5161
INCTF_DETAIL,2002-03-01,800,40,189.7502
INCTF_DETAIL,2002-03-01,800,90,191.1011
INCTF_DETAIL,2002-03-01,2400,10,187.1089
INCTF_DETAIL,2002-03-01,2400,40,186.6703
INCTF_DETAIL,2002-03-01,2400,90,187.5098
INCTF_DETAIL,2002-03-01,6000,10,187.0591
INCTF_DETAIL,2002-03-01,6000,40,186.252
INCTF_DETAIL,2002-03-01,6000,90,187.0126
INCTF_DETAIL,2002-04-01,50,10,199.2522
INCTF_DETAIL,2002-04-01,50,40,193.7816
INCTF_DETAIL,2002-04-01,50,90,191.6839
INCTF_DETAIL,2002-04-01,400,10,200.5888
INCTF_DETAIL,2002-04-01,400,40,194.4348
INCTF_DETAIL,2002-04-01,400,90,196.2536
INCTF_DETAIL,2002-04-01,800,10,191.6839
INCTF_DETAIL,2002-04-01,800,40,191.8895
INCTF_DETAIL,2002-04-01,800,90,193.19
INCTF_DETAIL,2002-04-01,2400,10,190.8241
INCTF_DETAIL,2002-04-01,2400,40,190.2888
INCTF_DETAIL,2002-04-01,2400,90,190.9406
INCTF_DETAIL,2002-04-01,6000,10,191.9404
INCTF_DETAIL,2002-04-01,6000,40,191.0347
INCTF_DETAIL,2002-04-01,6000,90,191.6247
INCTF_DETAIL,2002-05-01,50,10,205.9974
INCTF_DETAIL,2002-05-01,50,40,200.069
INCTF_DETAIL,2002-05-01,50,90,197.687
INCTF_DETAIL,2002-05-01,400,10,207.5954
INCTF_DETAIL,2002-05-01,400,40,200.9427
INCTF_DETAIL,2002-05-01,400,90,203.2366
INCTF_DETAIL,2002-05-01,800,10,197.687
INCTF_DETAIL,2002-05-01,800,40,198.0831
INCTF_DETAIL,2002-05-01,800,90,199.8176
INCTF_DETAIL,2002-05-01,2400,10,196.3611
INCTF_DETAIL,2002-05-01,2400,40,195.9451
INCTF_DETAIL,2002-05-01,2400,90,196.9247
INCTF_DETAIL,2002-05-01,6000,10,197.1906
INCTF_DETAIL,2002-05-01,6000,40,196.3407
INCTF_DETAIL,2002-05-01,6000,90,197.1468
INCTF_DETAIL,2002-06-01,50,10,206.1008
INCTF_DETAIL,2002-06-01,50,40,200.2114
INCTF_DETAIL,2002-06-01,50,90,197.8538
INCTF_DETAIL,2002-06-01,400,10,207.7015
INCTF_DETAIL,2002-06-01,400,40,201.0797
INCTF_DETAIL,2002-06-01,400,90,203.37
INCTF_DETAIL,2002-06-01,800,10,197.8538
INCTF_DETAIL,2002-06-01,800,40,198.2453
INCTF_DETAIL,2002-06-01,800,90,199.916
INCTF_DETAIL,2002-06-01,2400,10,196.5883
INCTF_DETAIL,2002-06-01,2400,40,196.1644
INCTF_DETAIL,2002-06-01,2400,90,197.1333
INCTF_DETAIL,2002-06-01,6000,10,197.4605
INCTF_DETAIL,2002-06-01,6000,40,196.6052
INCTF_DETAIL,2002-06-01,6000,90,197.4021
INCTF_DETAIL,2002-07-01,50,10,211.587
INCTF_DETAIL,2002-07-01,50,40,205.5143
INCTF_DETAIL,2002-07-01,50,90,203.076
INCTF_DETAIL,2002-07-01,400,10,212.9698
INCTF_DETAIL,2002-07-01,400,40,206.1966
INCTF_DETAIL,2002-07-01,400,90,208.1132
INCTF_DETAIL,2002-07-01,800,10,203.076
INCTF_DETAIL,2002-07-01,800,40,203.3031
INCTF_DETAIL,2002-07-01,800,90,204.6992
INCTF_DETAIL,2002-07-01,2400,10,201.7395
INCTF_DETAIL,2002-07-01,2400,40,201.1973
INCTF_DETAIL,2002-07-01,2400,90,201.9429
INCTF_DETAIL,2002-07-01,6000,10,202.6066
INCTF_DETAIL,2002-07-01,6000,40,201.6711
INCTF_DETAIL,2002-07-01,6000,90,202.3452
INCTF_DETAIL,2002-08-01,50,10,211.6046
INCTF_DETAIL,2002-08-01,50,40,205.5193
INCTF_DETAIL,2002-08-01,50,90,203.0704
INCTF_DETAIL,2002-08-01,400,10,213.0346
INCTF_DETAIL,2002-08-01,400,40,206.2405
INCTF_DETAIL,2002-08-01,400,90,208.2371
INCTF_DETAIL,2002-08-01,800,10,203.0704
INCTF_DETAIL,2002-08-01,800,40,203.3315
INCTF_DETAIL,2002-08-01,800,90,204.7982
INCTF_DETAIL,2002-08-01,2400,10,201.7134
INCTF_DETAIL,2002-08-01,2400,40,201.1933
INCTF_DETAIL,2002-08-01,2400,90,201.9885
INCTF_DETAIL,2002-08-01,6000,10,202.5654
INCTF_DETAIL,2002-08-01,6000,40,201.6424
INCTF_DETAIL,2002-08-01,6000,90,202.3465
INCTF_DETAIL,2002-09-01,50,10,211.8115
INCTF_DETAIL,2002-09-01,50,40,205.8709
INCTF_DETAIL,2002-09-01,50,90,203.5373
INCTF_DETAIL,2002-09-01,400,10,213.2852
INCTF_DETAIL,2002-09-01,400,40,206.62
